LoanDuration,LoanPurpose,LoanAmount,InstallmentPercent,AcceptedPercent,Accepted,AmountGranted,transaction_id,timestamp
9,car_new,3134,2,0.9117837625907128,1,2507,5-20-2483,2019-07-15T08:09:00.920046Z
21,car_used,6614,3,0.7115641133332277,1,5291,5-20-2484,2019-07-19T12:00:00.920046Z
21,car_used,5291,3,0.7115641133332277,1,5291,5-20-2484,2019-07-24T12:07:00.920046Z
14,appliances,313,3,0.9290488129582576,1,250,5-20-2485,2019-08-19T08:55:00.920046Z
14,appliances,250,3,0.9290488129582576,1,250,5-20-2485,2019-08-21T13:24:00.920046Z
28,furniture,9054,4,0.228883233346367,0,0,5-20-2486,2019-08-04T08:34:00.920046Z
28,furniture,9054,4,0.228883233346367,0,0,5-20-2486,2019-07-22T09:53:00.920046Z
30,appliances,10366,5,0.2544402554469692,0,0,5-20-2487,2019-08-16T10:17:00.920046Z
30,appliances,8293,5,0.2544402554469692,0,0,5-20-2487,2019-08-02T13:09:00.920046Z
61,education,6293,5,0.25159876105897083,0,0,5-20-2488,2019-08-10T14:33:00.920046Z
61,education,7866,5,0.25159876105897083,0,0,5-20-2488,2019-07-13T14:15:00.920046Z
23,radio_tv,3252,4,0.2874381560528506,0,0,5-20-2489,2019-08-31T08:04:00.920046Z
23,radio_tv,4065,4,0.2874381560528506,0,0,5-20-2489,2019-08-15T11:25:00.920046Z
4,furniture,2499,3,0.8380791099461434,1,2499,5-20-2490,2019-07-03T10:12:00.920046Z
4,furniture,2499,3,0.8380791099461434,1,2499,5-20-2490,2019-08-21T09:10:00.920046Z
14,car_new,3540,4,0.5055703860085372,0,0,5-20-2491,2019-07-08T09:12:00.920046Z
14,car_new,4425,4,0.5055703860085372,0,0,5-20-2491,2019-07-17T09:36:00.920046Z
10,car_used,259,2,0.9417565365253784,1,259,5-20-2492,2019-07-26T10:35:00.920046Z
10,car_used,259,2,0.9417565365253784,1,259,5-20-2492,2019-07-12T08:30:00.920046Z
25,car_used,4654,4,0.6773589881775101,1,3723,5-20-2493,2019-08-15T08:02:00.920046Z
25,car_used,3723,4,0.6773589881775101,1,3723,5-20-2493,2019-08-08T11:48:00.920046Z
9,radio_tv,2084,1,0.942959837573244,1,2084,5-20-2494,2019-07-04T13:44:00.920046Z
9,radio_tv,2084,1,0.942959837573244,1,2084,5-20-2494,2019-08-09T09:15:00.920046Z
24,furniture,2753,3,0.8250360696383143,1,2202,5-20-2495,2019-08-18T09:25:00.920046Z
24,furniture,2202,3,0.8250360696383143,1,2202,5-20-2495,2019-07-04T11:57:00.920046Z
42,other,6096,4,0.3169940109875446,0,0,5-20-2496,2019-07-09T09:03:00.920046Z
42,other,6096,4,0.3169940109875446,0,0,5-20-2496,2019-07-20T10:11:00.920046Z
16,vacation,3529,2,0.8267657419091572,1,3529,5-20-2497,2019-07-31T11:46:00.920046Z
16,vacation,3529,2,0.8267657419091572,1,3529,5-20-2497,2019-07-24T10:14:00.920046Z
30,other,6353,4,0.711625279319608,1,6353,5-20-2498,2019-08-29T11:59:00.920046Z
30,other,6353,4,0.711625279319608,1,6353,5-20-2498,2019-08-05T08:27:00.920046Z
8,car_used,888,2,0.72425872029994,1,888,5-20-2499,2019-07-03T08:09:00.920046Z
8,car_used,888,2,0.72425872029994,1,888,5-20-2499,2019-08-03T10:05:00.920046Z
15,furniture,1350,2,0.8908223499423628,1,1350,5-20-2500,2019-07-29T11:05:00.920046Z
15,furniture,1688,2,0.8908223499423628,1,1350,5-20-2500,2019-07-19T11:53:00.920046Z
29,radio_tv,3668,3,0.6911320772268864,1,3668,5-20-2501,2019-08-25T08:32:00.920046Z
29,radio_tv,4585,3,0.6911320772268864,1,3668,5-20-2501,2019-08-19T08:59:00.920046Z
4,car_new,250,1,0.9832589339292408,1,250,5-20-2502,2019-07-27T08:45:00.920046Z
4,car_new,250,1,0.9832589339292408,1,250,5-20-2502,2019-07-29T12:32:00.920046Z
29,car_used,7120,4,0.347791678223154,0,0,5-20-2503,2019-08-28T09:09:00.920046Z
29,car_used,7120,4,0.347791678223154,0,0,5-20-2503,2019-07-24T08:21:00.920046Z
19,appliances,1939,3,0.7617795345238664,1,1939,5-20-2504,2019-08-28T12:11:00.920046Z
19,appliances,2424,3,0.7617795345238664,1,1939,5-20-2504,2019-08-18T09:38:00.920046Z
21,radio_tv,3780,3,0.7831663900551183,1,3780,5-20-2505,2019-07-28T08:29:00.920046Z
21,radio_tv,3780,3,0.7831663900551183,1,3780,5-20-2505,2019-07-30T08:18:00.920046Z
15,car_new,4773,4,0.612910633524441,1,4773,5-20-2506,2019-08-23T13:34:00.920046Z
15,car_new,4773,4,0.612910633524441,1,4773,5-20-2506,2019-08-06T09:35:00.920046Z
12,furniture,1046,2,0.9060331055284914,1,1046,5-20-2507,2019-07-06T14:47:00.920046Z
12,furniture,1046,2,0.9060331055284914,1,1046,5-20-2507,2019-07-28T11:36:00.920046Z
22,radio_tv,250,1,0.8985157377859532,1,250,5-20-2508,2019-08-22T09:40:00.920046Z
22,radio_tv,313,1,0.8985157377859532,1,250,5-20-2508,2019-07-14T14:47:00.920046Z
28,car_used,3736,3,0.2760081133379458,0,0,5-20-2509,2019-08-17T12:07:00.920046Z
28,car_used,2989,3,0.2760081133379458,0,0,5-20-2509,2019-07-07T09:07:00.920046Z
46,other,8464,5,0.3174489267781557,0,0,5-20-2510,2019-07-24T08:11:00.920046Z
46,other,8464,5,0.3174489267781557,0,0,5-20-2510,2019-08-27T12:36:00.920046Z
26,retraining,3994,3,0.8355482309092036,1,3994,5-20-2511,2019-07-02T14:30:00.920046Z
26,retraining,3994,3,0.8355482309092036,1,3994,5-20-2511,2019-07-28T08:53:00.920046Z
28,appliances,2277,2,0.7063015728494354,1,2277,5-20-2512,2019-07-08T10:16:00.920046Z
28,appliances,2277,2,0.7063015728494354,1,2277,5-20-2512,2019-07-09T11:23:00.920046Z
11,car_new,1216,2,0.8167776063673002,1,1216,5-20-2513,2019-08-24T14:27:00.920046Z
11,car_new,1216,2,0.8167776063673002,1,1216,5-20-2513,2019-08-20T11:45:00.920046Z
4,education,250,2,0.9686431659804612,1,250,5-20-2514,2019-08-27T08:00:00.920046Z
4,education,250,2,0.9686431659804612,1,250,5-20-2514,2019-07-07T14:22:00.920046Z
17,vacation,5239,4,0.5560419069448149,1,4191,5-20-2515,2019-07-14T12:51:00.920046Z
17,vacation,4191,4,0.5560419069448149,1,4191,5-20-2515,2019-08-04T09:21:00.920046Z
38,appliances,6313,4,0.18568932925765463,0,0,5-20-2516,2019-07-25T10:19:00.920046Z
38,appliances,6313,4,0.18568932925765463,0,0,5-20-2516,2019-07-22T08:02:00.920046Z
17,appliances,1981,3,0.7915403967900937,1,1981,5-20-2517,2019-08-22T12:30:00.920046Z
17,appliances,2476,3,0.7915403967900937,1,1981,5-20-2517,2019-07-15T13:55:00.920046Z
23,radio_tv,3263,4,0.413477767107029,0,0,5-20-2518,2019-07-01T10:13:00.920046Z
23,radio_tv,4079,4,0.413477767107029,0,0,5-20-2518,2019-07-14T13:13:00.920046Z
4,car_used,1420,2,0.7710716824140876,1,1420,5-20-2519,2019-08-23T12:57:00.920046Z
4,car_used,1420,2,0.7710716824140876,1,1420,5-20-2519,2019-08-04T10:13:00.920046Z
15,furniture,2811,2,0.8528881600603071,1,2811,5-21-2520,2019-08-03T13:39:00.920046Z
15,furniture,2811,2,0.8528881600603071,1,2811,5-21-2520,2019-07-08T13:14:00.920046Z
11,furniture,5855,2,0.813370684654228,1,4684,5-21-2521,2019-07-14T12:08:00.920046Z
11,furniture,5855,2,0.813370684654228,1,4684,5-21-2521,2019-07-17T14:43:00.920046Z
12,radio_tv,1854,2,0.7718770338482945,1,1854,5-21-2522,2019-07-11T12:56:00.920046Z
12,radio_tv,2318,2,0.7718770338482945,1,1854,5-21-2522,2019-08-13T11:30:00.920046Z
32,furniture,4843,4,0.5554412076460388,1,4843,5-21-2523,2019-08-22T11:37:00.920046Z
32,furniture,4843,4,0.5554412076460388,1,4843,5-21-2523,2019-07-04T08:03:00.920046Z
32,furniture,4581,3,0.5004511960518297,0,0,5-21-2524,2019-07-30T08:23:00.920046Z
32,furniture,4581,3,0.5004511960518297,0,0,5-21-2524,2019-07-07T13:55:00.920046Z
21,car_used,1191,4,0.6243293419358613,1,1191,5-21-2525,2019-08-24T14:08:00.920046Z
21,car_used,1191,4,0.6243293419358613,1,1191,5-21-2525,2019-07-25T13:07:00.920046Z
35,business,4826,3,0.641541502325194,1,4826,5-21-2526,2019-07-29T08:09:00.920046Z
35,business,6033,3,0.641541502325194,1,4826,5-21-2526,2019-08-13T08:22:00.920046Z
22,furniture,2150,4,0.6110733644545232,1,2150,5-21-2527,2019-07-26T12:23:00.920046Z
22,furniture,2150,4,0.6110733644545232,1,2150,5-21-2527,2019-08-29T08:35:00.920046Z
29,car_used,5844,3,0.5654854683616481,1,5844,5-21-2528,2019-08-26T12:42:00.920046Z
29,car_used,5844,3,0.5654854683616481,1,5844,5-21-2528,2019-07-30T12:48:00.920046Z
38,repairs,8489,4,0.4421000685238686,0,0,5-21-2529,2019-07-12T14:37:00.920046Z
38,repairs,8489,4,0.4421000685238686,0,0,5-21-2529,2019-07-10T08:39:00.920046Z
19,car_new,1796,3,0.946623726841224,1,1796,5-21-2530,2019-07-31T11:55:00.920046Z
19,car_new,1796,3,0.946623726841224,1,1796,5-21-2530,2019-08-01T12:34:00.920046Z
22,furniture,1822,3,0.8303057239167003,1,1822,5-21-2531,2019-08-05T12:17:00.920046Z
22,furniture,1822,3,0.8303057239167003,1,1822,5-21-2531,2019-08-01T12:20:00.920046Z
26,car_used,3875,4,0.5743259048463383,1,3875,5-21-2532,2019-08-25T10:11:00.920046Z
26,car_used,4844,4,0.5743259048463383,1,3875,5-21-2532,2019-08-15T13:36:00.920046Z
34,appliances,2295,2,0.8153780105723705,1,2295,5-21-2533,2019-08-31T08:39:00.920046Z
34,appliances,2295,2,0.8153780105723705,1,2295,5-21-2533,2019-08-26T11:01:00.920046Z
20,car_used,699,3,0.8454013954602937,1,699,5-21-2534,2019-08-29T08:38:00.920046Z
20,car_used,699,3,0.8454013954602937,1,699,5-21-2534,2019-07-06T14:58:00.920046Z
39,appliances,3010,3,0.7196167268987157,1,3010,5-21-2535,2019-07-11T10:00:00.920046Z
39,appliances,3010,3,0.7196167268987157,1,3010,5-21-2535,2019-08-20T11:54:00.920046Z
29,appliances,6358,4,0.5766140572811173,1,6358,5-21-2536,2019-07-24T08:59:00.920046Z
29,appliances,6358,4,0.5766140572811173,1,6358,5-21-2536,2019-08-23T12:53:00.920046Z
8,furniture,3147,1,0.8764776090063643,1,3147,5-21-2537,2019-08-04T13:52:00.920046Z
8,furniture,3147,1,0.8764776090063643,1,3147,5-21-2537,2019-07-26T12:16:00.920046Z
19,car_used,1286,2,0.8851242522504542,1,1286,5-21-2538,2019-07-25T13:02:00.920046Z
19,car_used,1608,2,0.8851242522504542,1,1286,5-21-2538,2019-07-16T12:35:00.920046Z
32,car_used,5506,4,0.6549629316691498,1,5506,5-21-2539,2019-08-03T13:14:00.920046Z
32,car_used,6883,4,0.6549629316691498,1,5506,5-21-2539,2019-08-14T12:48:00.920046Z
8,car_new,250,1,0.9800331274776278,1,250,5-21-2540,2019-07-11T12:50:00.920046Z
8,car_new,250,1,0.9800331274776278,1,250,5-21-2540,2019-07-12T12:29:00.920046Z
27,education,4811,4,0.5901738605737477,1,4811,5-21-2541,2019-07-20T08:00:00.920046Z
27,education,4811,4,0.5901738605737477,1,4811,5-21-2541,2019-07-22T09:36:00.920046Z
28,appliances,5069,4,0.3598796575726909,0,0,5-21-2542,2019-08-08T14:23:00.920046Z
28,appliances,5069,4,0.3598796575726909,0,0,5-21-2542,2019-07-05T13:02:00.920046Z
8,car_used,6971,3,0.6981333375487776,1,5577,5-21-2543,2019-07-18T08:29:00.920046Z
8,car_used,6971,3,0.6981333375487776,1,5577,5-21-2543,2019-07-19T09:59:00.920046Z
25,radio_tv,6744,5,0.37579591019856007,0,0,5-21-2544,2019-07-06T14:16:00.920046Z
25,radio_tv,6744,5,0.37579591019856007,0,0,5-21-2544,2019-08-22T10:58:00.920046Z
14,vacation,678,3,0.7611925046477247,1,678,5-21-2545,2019-07-26T10:18:00.920046Z
14,vacation,848,3,0.7611925046477247,1,678,5-21-2545,2019-08-13T13:22:00.920046Z
33,business,5204,3,0.6268786220448345,1,5204,5-21-2546,2019-07-10T12:56:00.920046Z
33,business,5204,3,0.6268786220448345,1,5204,5-21-2546,2019-08-04T08:40:00.920046Z
21,car_new,3863,4,0.656307358758113,1,3863,5-21-2547,2019-08-11T14:42:00.920046Z
21,car_new,4829,4,0.656307358758113,1,3863,5-21-2547,2019-08-16T09:45:00.920046Z
32,repairs,9200,5,0.25449667518199626,0,0,5-21-2548,2019-07-16T13:57:00.920046Z
32,repairs,7360,5,0.25449667518199626,0,0,5-21-2548,2019-07-21T13:23:00.920046Z
4,car_used,3365,2,0.7599438029223955,1,3365,5-21-2549,2019-07-31T12:26:00.920046Z
4,car_used,4206,2,0.7599438029223955,1,3365,5-21-2549,2019-07-14T12:25:00.920046Z
4,car_new,313,1,0.9161903062018931,1,250,5-21-2550,2019-08-17T12:05:00.920046Z
4,car_new,250,1,0.9161903062018931,1,250,5-21-2550,2019-08-11T09:45:00.920046Z
8,furniture,3905,3,0.8939218706735268,1,3905,5-21-2551,2019-07-28T08:39:00.920046Z
8,furniture,3905,3,0.8939218706735268,1,3905,5-21-2551,2019-07-28T10:31:00.920046Z
30,business,3851,4,0.6562110144338568,1,3851,5-21-2552,2019-07-27T09:25:00.920046Z
30,business,3851,4,0.6562110144338568,1,3851,5-21-2552,2019-08-28T13:27:00.920046Z
18,retraining,6921,3,0.6998845605527373,1,5537,5-21-2553,2019-08-16T13:03:00.920046Z
18,retraining,5537,3,0.6998845605527373,1,5537,5-21-2553,2019-08-26T13:40:00.920046Z
36,appliances,3998,4,0.5931064867726937,1,3998,5-21-2554,2019-08-03T14:10:00.920046Z
36,appliances,3998,4,0.5931064867726937,1,3998,5-21-2554,2019-08-22T13:33:00.920046Z
33,radio_tv,4420,4,0.7206287474589865,1,4420,5-21-2555,2019-08-07T12:59:00.920046Z
33,radio_tv,4420,4,0.7206287474589865,1,4420,5-21-2555,2019-07-10T13:20:00.920046Z
24,education,3152,2,0.6777783973024356,1,3152,5-21-2556,2019-07-31T13:03:00.920046Z
24,education,3940,2,0.6777783973024356,1,3152,5-21-2556,2019-08-17T12:14:00.920046Z
8,vacation,1455,1,0.929518439887822,1,1455,5-21-2557,2019-07-11T13:54:00.920046Z
8,vacation,1455,1,0.929518439887822,1,1455,5-21-2557,2019-08-05T08:33:00.920046Z
10,furniture,4210,3,0.8794384472754093,1,3368,5-21-2558,2019-08-14T14:04:00.920046Z
10,furniture,3368,3,0.8794384472754093,1,3368,5-21-2558,2019-07-02T13:07:00.920046Z
42,furniture,5057,4,0.2538437243228028,0,0,5-21-2559,2019-07-07T11:17:00.920046Z
42,furniture,6321,4,0.2538437243228028,0,0,5-21-2559,2019-08-15T09:34:00.920046Z
19,vacation,3268,3,0.8255105834287698,1,3268,5-21-2560,2019-08-24T09:45:00.920046Z
19,vacation,3268,3,0.8255105834287698,1,3268,5-21-2560,2019-07-02T13:25:00.920046Z
4,furniture,250,1,0.9784102040523232,1,250,5-21-2561,2019-07-22T11:53:00.920046Z
4,furniture,250,1,0.9784102040523232,1,250,5-21-2561,2019-08-22T14:34:00.920046Z
34,radio_tv,6163,3,0.5301095763357393,1,6163,5-21-2562,2019-07-20T10:56:00.920046Z
34,radio_tv,6163,3,0.5301095763357393,1,6163,5-21-2562,2019-08-30T11:04:00.920046Z
30,radio_tv,1165,2,0.714738076493011,1,1165,5-21-2563,2019-08-04T10:16:00.920046Z
30,radio_tv,1456,2,0.714738076493011,1,1165,5-21-2563,2019-08-16T11:58:00.920046Z
22,car_used,3645,3,0.7133938635951879,1,2916,5-21-2564,2019-07-17T14:58:00.920046Z
22,car_used,3645,3,0.7133938635951879,1,2916,5-21-2564,2019-07-13T11:47:00.920046Z
15,car_new,3038,2,0.6260685287824058,1,3038,5-21-2565,2019-08-28T13:19:00.920046Z
15,car_new,3038,2,0.6260685287824058,1,3038,5-21-2565,2019-08-09T09:19:00.920046Z
21,car_used,2716,2,0.7754884132743283,1,2716,5-21-2566,2019-08-11T12:11:00.920046Z
21,car_used,2716,2,0.7754884132743283,1,2716,5-21-2566,2019-08-30T08:32:00.920046Z
35,appliances,5829,4,0.0796042558779473,0,0,5-21-2567,2019-07-09T09:46:00.920046Z
35,appliances,5829,4,0.0796042558779473,0,0,5-21-2567,2019-08-29T09:48:00.920046Z
18,radio_tv,2554,3,0.6975499303215438,1,2043,5-21-2568,2019-08-13T09:28:00.920046Z
18,radio_tv,2554,3,0.6975499303215438,1,2043,5-21-2568,2019-07-13T14:06:00.920046Z
41,appliances,3617,4,0.4271371185629511,0,0,5-21-2569,2019-08-03T11:35:00.920046Z
41,appliances,3617,4,0.4271371185629511,0,0,5-21-2569,2019-07-02T13:14:00.920046Z
28,appliances,6893,4,0.4163123511725453,0,0,5-21-2570,2019-07-08T08:16:00.920046Z
28,appliances,6893,4,0.4163123511725453,0,0,5-21-2570,2019-08-26T14:45:00.920046Z
4,car_used,250,1,0.9753229544905558,1,250,5-21-2571,2019-08-11T10:56:00.920046Z
4,car_used,250,1,0.9753229544905558,1,250,5-21-2571,2019-07-03T10:37:00.920046Z
47,repairs,3766,3,0.36752823460049483,0,0,5-21-2572,2019-08-29T14:45:00.920046Z
47,repairs,3766,3,0.36752823460049483,0,0,5-21-2572,2019-07-31T11:55:00.920046Z
30,business,7542,5,0.3271400666989257,0,0,5-21-2573,2019-08-10T10:35:00.920046Z
30,business,7542,5,0.3271400666989257,0,0,5-21-2573,2019-08-20T10:13:00.920046Z
4,car_used,250,2,0.9732174321511845,1,250,5-21-2574,2019-08-11T13:13:00.920046Z
4,car_used,313,2,0.9732174321511845,1,250,5-21-2574,2019-08-15T08:31:00.920046Z
36,appliances,3998,4,0.5931064867726937,1,3998,5-21-2575,2019-07-02T08:55:00.920046Z
36,appliances,3998,4,0.5931064867726937,1,3998,5-21-2575,2019-07-12T12:22:00.920046Z
29,radio_tv,2078,4,0.7482438501229646,1,2078,5-21-2576,2019-08-09T11:58:00.920046Z
29,radio_tv,2078,4,0.7482438501229646,1,2078,5-21-2576,2019-08-28T14:25:00.920046Z
42,appliances,3709,4,0.39942472995451317,0,0,5-21-2577,2019-07-02T12:50:00.920046Z
42,appliances,3709,4,0.39942472995451317,0,0,5-21-2577,2019-07-12T11:49:00.920046Z
34,education,8313,4,0.1702973426610377,0,0,5-21-2578,2019-07-17T13:15:00.920046Z
34,education,6650,4,0.1702973426610377,0,0,5-21-2578,2019-08-02T08:38:00.920046Z
17,car_used,4644,2,0.756553700592586,1,3715,5-21-2579,2019-07-16T12:00:00.920046Z
17,car_used,3715,2,0.756553700592586,1,3715,5-21-2579,2019-08-03T13:23:00.920046Z
19,car_new,250,2,0.896624874027675,1,250,5-21-2580,2019-08-24T10:49:00.920046Z
19,car_new,250,2,0.896624874027675,1,250,5-21-2580,2019-08-01T12:24:00.920046Z
24,radio_tv,7173,4,0.616716465705472,1,7173,5-21-2581,2019-08-23T12:25:00.920046Z
24,radio_tv,7173,4,0.616716465705472,1,7173,5-21-2581,2019-08-31T09:19:00.920046Z
35,furniture,5222,4,0.26257916683896976,0,0,5-21-2582,2019-07-26T13:24:00.920046Z
35,furniture,5222,4,0.26257916683896976,0,0,5-21-2582,2019-08-03T10:09:00.920046Z
22,radio_tv,3273,3,0.7047694952517098,1,3273,5-21-2583,2019-08-26T09:10:00.920046Z
22,radio_tv,3273,3,0.7047694952517098,1,3273,5-21-2583,2019-08-24T14:20:00.920046Z
28,furniture,4749,4,0.42847074633604476,0,0,5-21-2584,2019-07-24T14:16:00.920046Z
28,furniture,4749,4,0.42847074633604476,0,0,5-21-2584,2019-07-10T12:12:00.920046Z
33,appliances,9926,5,0.15076780599262382,0,0,5-21-2585,2019-08-13T12:21:00.920046Z
33,appliances,7941,5,0.15076780599262382,0,0,5-21-2585,2019-07-01T13:41:00.920046Z
24,furniture,5961,4,0.555938641107087,1,5961,5-21-2586,2019-08-29T14:50:00.920046Z
24,furniture,7451,4,0.555938641107087,1,5961,5-21-2586,2019-07-17T12:39:00.920046Z
40,radio_tv,7030,4,0.17759515106959722,0,0,5-21-2587,2019-07-30T13:22:00.920046Z
40,radio_tv,7030,4,0.17759515106959722,0,0,5-21-2587,2019-07-12T10:37:00.920046Z
29,radio_tv,2049,3,0.5876507278326553,1,1639,5-21-2588,2019-07-16T11:07:00.920046Z
29,radio_tv,1639,3,0.5876507278326553,1,1639,5-21-2588,2019-07-03T09:07:00.920046Z
22,furniture,2634,3,0.4349289601933168,0,0,5-21-2589,2019-08-03T13:55:00.920046Z
22,furniture,2634,3,0.4349289601933168,0,0,5-21-2589,2019-08-04T10:17:00.920046Z
32,business,2798,2,0.8024282837388625,1,2238,5-21-2590,2019-08-18T11:33:00.920046Z
32,business,2238,2,0.8024282837388625,1,2238,5-21-2590,2019-08-04T09:30:00.920046Z
36,appliances,3324,4,0.25383832037992865,0,0,5-21-2591,2019-07-11T12:53:00.920046Z
36,appliances,3324,4,0.25383832037992865,0,0,5-21-2591,2019-08-09T09:43:00.920046Z
30,radio_tv,3738,3,0.5528957887490501,1,3738,5-21-2592,2019-07-11T10:31:00.920046Z
30,radio_tv,3738,3,0.5528957887490501,1,3738,5-21-2592,2019-07-26T08:42:00.920046Z
6,car_new,1918,2,0.8716463183627431,1,1918,5-21-2593,2019-08-21T14:20:00.920046Z
6,car_new,2398,2,0.8716463183627431,1,1918,5-21-2593,2019-08-13T10:40:00.920046Z
27,radio_tv,5678,4,0.2994734568666401,0,0,5-21-2594,2019-07-28T08:50:00.920046Z
27,radio_tv,7098,4,0.2994734568666401,0,0,5-21-2594,2019-07-16T13:00:00.920046Z
12,furniture,1851,3,0.9647660535978796,1,1851,5-21-2595,2019-07-10T11:13:00.920046Z
12,furniture,1851,3,0.9647660535978796,1,1851,5-21-2595,2019-07-31T12:00:00.920046Z
19,repairs,705,3,0.7466878494526694,1,705,5-21-2596,2019-07-04T09:28:00.920046Z
19,repairs,705,3,0.7466878494526694,1,705,5-21-2596,2019-08-31T14:13:00.920046Z
5,car_used,691,3,0.9163963650273403,1,691,5-21-2597,2019-07-08T11:33:00.920046Z
5,car_used,691,3,0.9163963650273403,1,691,5-21-2597,2019-07-30T14:23:00.920046Z
4,education,426,2,0.9833746448751224,1,426,5-21-2598,2019-07-30T14:39:00.920046Z
4,education,426,2,0.9833746448751224,1,426,5-21-2598,2019-08-25T14:15:00.920046Z
40,radio_tv,9619,4,0.25159876105897083,0,0,5-21-2599,2019-08-14T10:13:00.920046Z
40,radio_tv,7695,4,0.25159876105897083,0,0,5-21-2599,2019-08-26T09:15:00.920046Z
8,furniture,6154,3,0.7935413158754459,1,6154,5-21-2600,2019-08-30T08:07:00.920046Z
8,furniture,6154,3,0.7935413158754459,1,6154,5-21-2600,2019-08-26T10:13:00.920046Z
12,car_used,313,1,0.9607736228433664,1,250,5-21-2601,2019-08-17T09:44:00.920046Z
12,car_used,250,1,0.9607736228433664,1,250,5-21-2601,2019-08-12T10:38:00.920046Z
23,furniture,2866,2,0.8721818020103322,1,2293,5-21-2602,2019-08-19T13:16:00.920046Z
23,furniture,2293,2,0.8721818020103322,1,2293,5-21-2602,2019-07-02T14:39:00.920046Z
20,retraining,4683,2,0.7333220328836919,1,4683,5-21-2603,2019-07-27T12:30:00.920046Z
20,retraining,4683,2,0.7333220328836919,1,4683,5-21-2603,2019-07-01T08:54:00.920046Z
24,retraining,2478,2,0.9421783053254942,1,1982,5-21-2604,2019-08-16T09:12:00.920046Z
24,retraining,1982,2,0.9421783053254942,1,1982,5-21-2604,2019-08-08T14:43:00.920046Z
17,radio_tv,6172,3,0.6755426244985936,1,6172,5-21-2605,2019-08-05T14:37:00.920046Z
17,radio_tv,7715,3,0.6755426244985936,1,6172,5-21-2605,2019-07-18T12:03:00.920046Z
11,car_new,983,2,0.9717726586325677,1,786,5-21-2606,2019-07-13T09:33:00.920046Z
11,car_new,786,2,0.9717726586325677,1,786,5-21-2606,2019-08-22T13:53:00.920046Z
21,business,5921,4,0.6163526175722682,1,5921,5-21-2607,2019-07-28T13:30:00.920046Z
21,business,5921,4,0.6163526175722682,1,5921,5-21-2607,2019-07-24T08:59:00.920046Z
31,other,9225,4,0.12592594269140076,0,0,5-21-2608,2019-07-30T12:24:00.920046Z
31,other,9225,4,0.12592594269140076,0,0,5-21-2608,2019-08-27T13:47:00.920046Z
11,car_new,7035,2,0.7898991362743985,1,5628,5-21-2609,2019-07-17T08:28:00.920046Z
11,car_new,5628,2,0.7898991362743985,1,5628,5-21-2609,2019-07-24T09:36:00.920046Z
12,furniture,250,2,0.9428297657899485,1,250,5-21-2610,2019-08-26T13:21:00.920046Z
12,furniture,313,2,0.9428297657899485,1,250,5-21-2610,2019-08-18T08:01:00.920046Z
37,radio_tv,6326,5,0.12351770316987336,0,0,5-21-2611,2019-08-05T09:38:00.920046Z
37,radio_tv,6326,5,0.12351770316987336,0,0,5-21-2611,2019-07-06T09:18:00.920046Z
26,radio_tv,3782,4,0.32810803500207697,0,0,5-21-2612,2019-07-09T10:25:00.920046Z
26,radio_tv,3782,4,0.32810803500207697,0,0,5-21-2612,2019-07-12T11:37:00.920046Z
37,car_used,1728,2,0.7673600864492477,1,1728,5-21-2613,2019-07-05T11:58:00.920046Z
37,car_used,1728,2,0.7673600864492477,1,1728,5-21-2613,2019-08-28T08:07:00.920046Z
15,appliances,816,2,0.8762291047338385,1,816,5-21-2614,2019-08-24T13:47:00.920046Z
15,appliances,816,2,0.8762291047338385,1,816,5-21-2614,2019-07-25T12:14:00.920046Z
25,radio_tv,3373,3,0.6128615268942437,1,3373,5-21-2615,2019-08-04T08:51:00.920046Z
25,radio_tv,3373,3,0.6128615268942437,1,3373,5-21-2615,2019-07-21T11:12:00.920046Z
38,repairs,4109,5,0.5639062667632941,1,4109,5-21-2616,2019-07-22T09:59:00.920046Z
38,repairs,5136,5,0.5639062667632941,1,4109,5-21-2616,2019-07-15T14:19:00.920046Z
4,car_new,250,1,0.9832589339292408,1,250,5-21-2617,2019-07-01T12:19:00.920046Z
4,car_new,250,1,0.9832589339292408,1,250,5-21-2617,2019-07-31T13:28:00.920046Z
29,radio_tv,6623,4,0.3181607572293447,0,0,5-21-2618,2019-07-07T14:34:00.920046Z
29,radio_tv,6623,4,0.3181607572293447,0,0,5-21-2618,2019-08-24T08:09:00.920046Z
26,appliances,4486,4,0.32364303535553657,0,0,5-21-2619,2019-07-28T13:55:00.920046Z
26,appliances,4486,4,0.32364303535553657,0,0,5-21-2619,2019-08-26T11:18:00.920046Z
19,radio_tv,3397,3,0.7720354803719568,1,3397,5-21-2620,2019-07-31T09:03:00.920046Z
19,radio_tv,3397,3,0.7720354803719568,1,3397,5-21-2620,2019-07-09T13:28:00.920046Z
32,furniture,5860,4,0.4067618814837778,0,0,5-21-2621,2019-08-15T09:36:00.920046Z
32,furniture,4688,4,0.4067618814837778,0,0,5-21-2621,2019-07-05T14:39:00.920046Z
12,car_used,250,2,0.9753229544905558,1,250,5-21-2622,2019-07-05T14:25:00.920046Z
12,car_used,250,2,0.9753229544905558,1,250,5-21-2622,2019-07-12T14:22:00.920046Z
10,car_used,250,1,0.9842413066763195,1,250,5-21-2623,2019-08-26T13:23:00.920046Z
10,car_used,250,1,0.9842413066763195,1,250,5-21-2623,2019-08-31T14:15:00.920046Z
21,radio_tv,258,2,0.588293649278399,1,258,5-21-2624,2019-07-21T09:39:00.920046Z
